name,name_hash,toc_file,pack,handle,string_id,value,status
IDS_MULTIPLAYER_SLOW_CONNECTION,0xBCC2D3DA,packTOC_xga.dat,pack0_core_xga,0x21FF03A3,0x03A3,SLOW CONNECTION,resolved
IDS_MULTIPLAYER_SWITCH_TO_BROTHER_AI,0x8CAAA600,packTOC_xga.dat,pack0_core_xga,0x21FF0391,0x0391,Continue Offline,resolved
IDS_MULTIPLAYER_SWITCH_TO_BROTHER_AI_PAUSE_MENU_BODY,0x33F1BDA5,packTOC_xga.dat,pack0_core_xga,0x21FF03A5,0x03A5,"
^f1Play Offline
^f0
End multiplayer match but continue to play offline using brother AI.",resolved
IDS_MULTIPLAYER_SWITCH_TO_BROTHER_AI_PAUSE_MENU_TITLE,0x3F1DAB46,packTOC_xga.dat,pack0_core_xga,0x21FF03A4,0x03A4,Play Offline,resolved
IDS_MULTIPLAYER_UNAVAILABLE_DESC,0x67A60C38,packTOC_xga.dat,pack0_core_xga,0x21FF03A9,0x03A9,You must have a newer OS version with support for Game Center in order to access Live Multi-player.,resolved
IDS_MULTIPLAYER_VERSION_CHANGE_DESC,0x2BAC64EF,packTOC_xga.dat,pack0_core_xga,0x21FF01D8,0x01D8,"Your friend wants to play multiplayer.

You need the update to play! 

 visit the App Store to update now?",resolved
IDS_MULTIPLAYER_WRAPUP_ASSISTS,0x44546C47,packTOC_xga.dat,pack0_core_xga,0x21FF0399,0x0399,Assists,resolved
IDS_MULTIPLAYER_WRAPUP_DEATHS,0x44327A76,packTOC_xga.dat,pack0_core_xga,0x21FF039C,0x039C,Deaths,resolved
IDS_MULTIPLAYER_WRAPUP_KILLS,0x544DEB39,packTOC_xga.dat,pack0_core_xga,0x21FF0398,0x0398,Kills,resolved
IDS_MULTIPLAYER_WRAPUP_TOTALXP,0x5093F384,packTOC_xga.dat,pack0_core_xga,0x21FF03A0,0x03A0,Total XP,resolved
IDS_MULTIPLAYER_WRAPUP_WAVE_START_ENDLESS,0xABA3C255,packTOC_xga.dat,pack0_core_xga,0x21FF03A1,0x03A1,Next wave in ,resolved
IDS_MULTIPLAYER_WRAPUP_WAVE_START_SURVIVAL,0xC046E237,packTOC_xga.dat,pack0_core_xga,0x21FF03A2,0x03A2,Next horde in ,resolved
IDS_MULTIPLAYER_WRAPUP_XP,0x3AA545A3,packTOC_xga.dat,pack0_core_xga,0x21FF039B,0x039B,XP,resolved
IDS_MULTIPLAYER_WRAPUP_XPLODIUM,0xC7B1A958,packTOC_xga.dat,pack0_core_xga,0x21FF039A,0x039A,Xplodium,resolved
IDS_MUSIC_BODY,0x77BA0099,packTOC_xga.dat,pack0_core_xga,0x21FF017A,0x017A,"
^f1Background Music
^f0
Turns background music ON or OFF.",resolved
IDS_MUSIC_OFF_GAME,0xD9BB5E2F,packTOC_xga.dat,pack0_core_xga,0x21FF015B,0x015B,Music Off,resolved
IDS_MUSIC_ON_GAME,0xAD03331E,packTOC_xga.dat,pack0_core_xga,0x21FF015A,0x015A,Music On,resolved
IDS_NOTIF_TOGGLE_BODY,0x99C5DD10,packTOC_xga.dat,pack0_core_xga,0x21FF0186,0x0186,"
^f1Alerts
^f0
Turns alerts ON or OFF.",resolved
IDS_NOTIF_TOGGLE_OFF_GAME,0x0432AC90,packTOC_xga.dat,pack0_core_xga,0x21FF015F,0x015F,Alerts Off,resolved
IDS_NOTIF_TOGGLE_ON_GAME,0x50DBAC04,packTOC_xga.dat,pack0_core_xga,0x21FF015E,0x015E,Alerts On,resolved
IDS_OFFERS,0x6BB22EA2,packTOC_xga.dat,pack0_core_xga,0x21FF0168,0x0168,Earn,resolved
IDS_PLANET_REQUIRED_LVL,0x5B1D7DE9,packTOC_xga.dat,pack0_core_xga,0x21FF0321,0x0321,Level %i required,resolved
IDS_PLAYER_SELECT,0x6CD504E9,packTOC_xga.dat,pack0_core_xga,0x21FF01C8,0x01C8,Select Your Gun Brother,resolved
IDS_POPUP_INCENTIVES_ADCOLONY,0xEFEF00D1,packTOC_xga.dat,pack0_core_xga,0x21FF0480,0x0480,WATCH A VIDEO TO EARN WARBUCKS,resolved
IDS_POPUP_INCENTIVES_TAPJOY,0x69BBBA22,packTOC_xga.dat,pack0_core_xga,0x21FF0481,0x0481,COMPLETE AN ACTION TO EARN WARBUCKS,resolved
IDS_POPUP_INCENTIVES_TITLE,0xB69B3ECD,packTOC_xga.dat,pack0_core_xga,0x21FF047F,0x047F,FREE WARBUCKS,resolved
IDS_POPUP_INVITE_FRIENDS_BODY,0xC5F8F6DE,packTOC_xga.dat,pack0_core_xga,0x21FF0475,0x0475,"EARN δδδ WHEN INVITED FACEBOOK
FRIENDS PLAY GUN BROS!",resolved
IDS_POPUP_INVITE_FRIENDS_EQUALS,0xD899D256,packTOC_xga.dat,pack0_core_xga,0x21FF0472,0x0472,=,resolved
IDS_POPUP_INVITE_FRIENDS_FRIENDS,0x8AB16671,packTOC_xga.dat,pack0_core_xga,0x21FF0471,0x0471,FRIENDS,resolved
IDS_POPUP_INVITE_FRIENDS_GET_MORE,0xADDC5C5D,packTOC_xga.dat,pack0_core_xga,0x21FF0473,0x0473,GET MORE,resolved
IDS_POPUP_INVITE_FRIENDS_INVITE_MORE,0xBC6D1E0B,packTOC_xga.dat,pack0_core_xga,0x21FF0470,0x0470,INVITE MORE,resolved
IDS_POPUP_INVITE_FRIENDS_MAXED_BODY,0x06DD7310,packTOC_xga.dat,pack0_core_xga,0x21FF0477,0x0477,Invite more friends tomorrow and get more coins!,resolved
IDS_POPUP_INVITE_FRIENDS_MAXED_TITLE,0x6DC64015,packTOC_xga.dat,pack0_core_xga,0x21FF0476,0x0476,Maximum Daily Bonus Reached,resolved
IDS_POPUP_INVITE_FRIENDS_MONEY,0x5C806675,packTOC_xga.dat,pack0_core_xga,0x21FF0474,0x0474,LOOT,resolved
IDS_RATE_APP_BODY,0x53FD2A4F,packTOC_xga.dat,pack0_core_xga,0x21FF03B0,0x03B0,"Enjoying the mayhem that is Gun Bros.?
Please take a moment to tell the rest of the world what you think with a review.",resolved
IDS_RATE_APP_TITLE,0x3FC4D6E0,packTOC_xga.dat,pack0_core_xga,0x21FF03AF,0x03AF,Thanks for Playing!,resolved
IDS_RESMAN_CATEGORY1,0x207A2D7C,packTOC_xga.dat,pack0_core_xga,0x21FF026F,0x026F,Standard,resolved
IDS_RESMAN_CATEGORY2,0x207A2D7F,packTOC_xga.dat,pack0_core_xga,0x21FF0270,0x0270,Premium,resolved
IDS_RESMAN_COLLECT,0xDDD8EEEE,packTOC_xga.dat,pack0_core_xga,0x21FF0268,0x0268,Collect!,resolved
IDS_RESMAN_COMMITMENT,0x9F483C69,packTOC_xga.dat,pack0_core_xga,0x21FF026A,0x026A,Xplodium: %i / %i,resolved
IDS_RESMAN_COMMITMENT,0x9F483C69,packTOC_xga.dat,pack1_xga,0x21FF024B,0x024B,Xplodium: %i / %i,resolved
IDS_RESMAN_COMMITMENT,0x9F483C69,packTOC_xga.dat,pack3_xga,0x21FF0265,0x0265,Xplodium: %i / %i,resolved
IDS_RESMAN_COMMITMENT,0x9F483C69,packTOC_xga.dat,pack4_xga,0x21FF058D,0x058D,Xplodium: %i / %i,resolved
IDS_RESMAN_COMMITMENT,0x9F483C69,packTOC_xga.dat,pack5_xga,0x21FF03F6,0x03F6,Xplodium: %i / %i,resolved
IDS_RESMAN_COMMITMENT,0x9F483C69,packTOC_xga.dat,pack7_xga,0x21FF01C4,0x01C4,Xplodium: %i / %i,resolved
IDS_RESMAN_COMMITMENT,0x9F483C69,packTOC_xga.dat,pack9_xga,0x21FF01A7,0x01A7,Xplodium: %i / %i,resolved
IDS_RESMAN_EFFICIENCY,0x2BF5B7DD,packTOC_xga.dat,pack0_core_xga,0x21FF026C,0x026C,Refinement Efficiency over %s is %i%.,resolved
IDS_RESMAN_EFFICIENCY,0x2BF5B7DD,packTOC_xga.dat,pack1_xga,0x21FF024D,0x024D,Refinement Efficiency over %s is %i%.,resolved
IDS_RESMAN_EFFICIENCY,0x2BF5B7DD,packTOC_xga.dat,pack3_xga,0x21FF0267,0x0267,Refinement Efficiency over %s is %i%.,resolved
IDS_RESMAN_EFFICIENCY,0x2BF5B7DD,packTOC_xga.dat,pack4_xga,0x21FF058F,0x058F,Refinement Efficiency over %s is %i%.,resolved
IDS_RESMAN_EFFICIENCY,0x2BF5B7DD,packTOC_xga.dat,pack5_xga,0x21FF03F8,0x03F8,Refinement Efficiency over %s is %i%.,resolved
IDS_RESMAN_EFFICIENCY,0x2BF5B7DD,packTOC_xga.dat,pack7_xga,0x21FF01C6,0x01C6,Refinement Efficiency over %s is %i%.,resolved
IDS_RESMAN_EFFICIENCY,0x2BF5B7DD,packTOC_xga.dat,pack9_xga,0x21FF01A9,0x01A9,Refinement Efficiency over %s is %i%.,resolved
IDS_RESMAN_FACEBOOK_LINKED_BODY,0xB20850B4,packTOC_xga.dat,pack0_core_xga,0x21FF0421,0x0421,The F.R.A.G.G.E.D. bank has awarded you 5 War Bucks to aid in your fight against the T.O.O.L.,resolved
IDS_RESMAN_FACEBOOK_LINKED_TITLE,0x20937A61,packTOC_xga.dat,pack0_core_xga,0x21FF0420,0x0420,Gun Brothers Linked To FaceBook!,resolved
IDS_RESMAN_INTERVAL0,0xD06EAF27,packTOC_xga.dat,pack0_core_xga,0x21FF0266,0x0266,Get Coins!,resolved
IDS_RESMAN_INTERVAL0,0xD06EAF27,packTOC_xga.dat,pack1_xga,0x21FF0245,0x0245,Instant,resolved
IDS_RESMAN_INTERVAL0,0xD06EAF27,packTOC_xga.dat,pack3_xga,0x21FF025F,0x025F,Instant,resolved
IDS_RESMAN_INTERVAL0,0xD06EAF27,packTOC_xga.dat,pack4_xga,0x21FF0587,0x0587,Instant,resolved
IDS_RESMAN_INTERVAL0,0xD06EAF27,packTOC_xga.dat,pack5_xga,0x21FF03F0,0x03F0,Instant,resolved
IDS_RESMAN_INTERVAL0,0xD06EAF27,packTOC_xga.dat,pack7_xga,0x21FF01BE,0x01BE,Instant,resolved
IDS_RESMAN_INTERVAL0,0xD06EAF27,packTOC_xga.dat,pack9_xga,0x21FF01A1,0x01A1,Instant,resolved
IDS_RESMAN_MOMONEY_BODY,0x08665684,packTOC_xga.dat,pack0_core_xga,0x21FF026E,0x026E,"The refinery you are trying to buy costs %s. You need an additional %s.

Tap buy to get more!",resolved
IDS_RESMAN_MOMONEY_TITLE,0x8673195A,packTOC_xga.dat,pack0_core_xga,0x21FF026D,0x026D,Insufficient Funds!,resolved
IDS_RESMAN_READY,0x8ACC7574,packTOC_xga.dat,pack0_core_xga,0x21FF0267,0x0267,Touch!,resolved
IDS_RESMAN_SIDEBARINFO,0x7DCC179F,packTOC_xga.dat,pack0_core_xga,0x21FF0269,0x0269,"To Continue, Click a refinery and convert xplodium into coins. 

Unlock refineries by collecting from the previous refinery.",resolved
IDS_RESMAN_YIELD,0x8AC7B1E9,packTOC_xga.dat,pack0_core_xga,0x21FF026B,0x026B,Coins %i%,resolved
IDS_RESMAN_YIELD,0x8AC7B1E9,packTOC_xga.dat,pack1_xga,0x21FF024C,0x024C,Yield %i,resolved
IDS_RESMAN_YIELD,0x8AC7B1E9,packTOC_xga.dat,pack3_xga,0x21FF0266,0x0266,Yield %i,resolved
IDS_RESMAN_YIELD,0x8AC7B1E9,packTOC_xga.dat,pack4_xga,0x21FF058E,0x058E,Yield %i,resolved
IDS_RESMAN_YIELD,0x8AC7B1E9,packTOC_xga.dat,pack5_xga,0x21FF03F7,0x03F7,Yield %i,resolved
IDS_RESMAN_YIELD,0x8AC7B1E9,packTOC_xga.dat,pack7_xga,0x21FF01C5,0x01C5,Yield %i,resolved
IDS_RESMAN_YIELD,0x8AC7B1E9,packTOC_xga.dat,pack9_xga,0x21FF01A8,0x01A8,Yield %i,resolved
IDS_RESUME,0x6A606F44,packTOC_xga.dat,pack0_core_xga,0x21FF0165,0x0165,Resume,resolved
IDS_RESUME_BODY,0xA41DCD1F,packTOC_xga.dat,pack0_core_xga,0x21FF0183,0x0183,"
^f1Resume Game
^f0
There'll be plenty of time to do boring things later.

Get back to the action!",resolved
IDS_RESUME_TITLE,0x41CAA0F0,packTOC_xga.dat,pack0_core_xga,0x21FF0182,0x0182,Resume,resolved
IDS_SAVE_STATUS_BODY1,0x45A1C747,packTOC_xga.dat,pack0_core_xga,0x21FF01A7,0x01A7,"
^f1Saved on Device
^f0
Your most recent save data is currently stored only on your device.

Sign in to a social network and play online for your save to be backed up online.

You may have a save conflict the next time you are online and will have to choose which save data to use.",resolved
IDS_SAVE_STATUS_BODY2,0x45A1C744,packTOC_xga.dat,pack0_core_xga,0x21FF01A9,0x01A9,"
^f1Saved Online
^f0
Your most recent save data is currently stored online.

Your device's save is in sync with your online save.",resolved
IDS_SAVE_STATUS_TITLE,0x45B7B663,packTOC_xga.dat,pack0_core_xga,0x21FF01A6,0x01A6,Save Status,resolved
IDS_SESSION_CHANGE_DESC,0xE3A610B1,packTOC_xga.dat,pack0_core_xga,0x21FF01D4,0x01D4,"Looks like another device has been used to play Gun Bros. with your Gun Bros. account. We have to relaunch the app to get any changes to your account made elsewhere.

Progress in the current play session may be lost.",resolved
IDS_SESSION_CHANGE_TITLE,0x3A71CCA4,packTOC_xga.dat,pack0_core_xga,0x21FF01D3,0x01D3,Gun Bros. Session Change,resolved
IDS_SHOP_ASYNCHRONOUS_COINS_BODY_ANDROID,0xB16DB0EC,packTOC_xga.dat,pack0_core_xga,0x21FF022B,0x022B,Your previous purchase(s) totalling %i Coins have been awarded to you.,resolved
IDS_SHOP_ASYNCHRONOUS_GIVE_TITLE_ANDROID,0x4AA61B37,packTOC_xga.dat,pack0_core_xga,0x21FF0229,0x0229,Previous Purchase,resolved
IDS_SHOP_ASYNCHRONOUS_WB_AND_COINS_BODY_ANDROID,0x986A60A5,packTOC_xga.dat,pack0_core_xga,0x21FF022C,0x022C,Your previous purchases totalling δ%i War Bucks and %i Coins have been awarded to you.,resolved
IDS_SHOP_ASYNCHRONOUS_WB_BODY_ANDROID,0xA3F7FAB3,packTOC_xga.dat,pack0_core_xga,0x21FF022A,0x022A,Your previous purchase(s) totalling δ%i War Bucks have been awarded to you.,resolved
IDS_SHOP_BUY,0x7CAD6663,packTOC_xga.dat,pack0_core_xga,0x21FF029A,0x029A,Buy,resolved
IDS_SHOP_BUY,0x7CAD6663,packTOC_xga.dat,pack1_xga,0x21FF0272,0x0272,Buy,resolved
IDS_SHOP_BUY,0x7CAD6663,packTOC_xga.dat,pack3_xga,0x21FF028C,0x028C,Buy,resolved
IDS_SHOP_BUY,0x7CAD6663,packTOC_xga.dat,pack4_xga,0x21FF05B4,0x05B4,Buy,resolved
IDS_SHOP_BUY,0x7CAD6663,packTOC_xga.dat,pack5_xga,0x21FF041D,0x041D,Buy,resolved
IDS_SHOP_BUY,0x7CAD6663,packTOC_xga.dat,pack7_xga,0x21FF01EB,0x01EB,Buy,resolved
IDS_SHOP_BUY,0x7CAD6663,packTOC_xga.dat,pack9_xga,0x21FF01CE,0x01CE,Buy,resolved
IDS_SHOP_CATEGORY1,0x2A6F14C7,packTOC_xga.dat,pack0_core_xga,0x21FF02A4,0x02A4,Guns,resolved
IDS_SHOP_CATEGORY1,0x2A6F14C7,packTOC_xga.dat,pack1_xga,0x21FF0274,0x0274,Guns,resolved
IDS_SHOP_CATEGORY1,0x2A6F14C7,packTOC_xga.dat,pack3_xga,0x21FF028E,0x028E,Guns,resolved
IDS_SHOP_CATEGORY1,0x2A6F14C7,packTOC_xga.dat,pack4_xga,0x21FF05B6,0x05B6,Guns,resolved
IDS_SHOP_CATEGORY1,0x2A6F14C7,packTOC_xga.dat,pack5_xga,0x21FF041F,0x041F,Guns,resolved
IDS_SHOP_CATEGORY1,0x2A6F14C7,packTOC_xga.dat,pack7_xga,0x21FF01ED,0x01ED,Guns,resolved
IDS_SHOP_CATEGORY1,0x2A6F14C7,packTOC_xga.dat,pack9_xga,0x21FF01D0,0x01D0,Guns,resolved
IDS_SHOP_CATEGORY2,0x2A6F14C4,packTOC_xga.dat,pack0_core_xga,0x21FF02A5,0x02A5,Armor,resolved
IDS_SHOP_CATEGORY2,0x2A6F14C4,packTOC_xga.dat,pack1_xga,0x21FF0275,0x0275,Armor,resolved
IDS_SHOP_CATEGORY2,0x2A6F14C4,packTOC_xga.dat,pack3_xga,0x21FF028F,0x028F,Armor,resolved
IDS_SHOP_CATEGORY2,0x2A6F14C4,packTOC_xga.dat,pack4_xga,0x21FF05B7,0x05B7,Armor,resolved
IDS_SHOP_CATEGORY2,0x2A6F14C4,packTOC_xga.dat,pack5_xga,0x21FF0420,0x0420,Armor,resolved
IDS_SHOP_CATEGORY2,0x2A6F14C4,packTOC_xga.dat,pack7_xga,0x21FF01EE,0x01EE,Armor,resolved
IDS_SHOP_CATEGORY2,0x2A6F14C4,packTOC_xga.dat,pack9_xga,0x21FF01D1,0x01D1,Armor,resolved
IDS_SHOP_CATEGORY3,0x2A6F14C5,packTOC_xga.dat,pack0_core_xga,0x21FF02A6,0x02A6,Power Ups,resolved
IDS_SHOP_CATEGORY3,0x2A6F14C5,packTOC_xga.dat,pack1_xga,0x21FF0276,0x0276,Special,resolved
IDS_SHOP_CATEGORY3,0x2A6F14C5,packTOC_xga.dat,pack3_xga,0x21FF0290,0x0290,Special,resolved
IDS_SHOP_CATEGORY3,0x2A6F14C5,packTOC_xga.dat,pack4_xga,0x21FF05B8,0x05B8,Special,resolved
IDS_SHOP_CATEGORY3,0x2A6F14C5,packTOC_xga.dat,pack5_xga,0x21FF0421,0x0421,Special,resolved
IDS_SHOP_CATEGORY3,0x2A6F14C5,packTOC_xga.dat,pack7_xga,0x21FF01EF,0x01EF,Special,resolved
IDS_SHOP_CATEGORY3,0x2A6F14C5,packTOC_xga.dat,pack9_xga,0x21FF01D2,0x01D2,Special,resolved
IDS_SHOP_CATEGORY4,0x2A6F14C2,packTOC_xga.dat,pack0_core_xga,0x21FF02A7,0x02A7,Bank,resolved
IDS_SHOP_CATEGORY4,0x2A6F14C2,packTOC_xga.dat,pack1_xga,0x21FF0277,0x0277,Power Ups,resolved
IDS_SHOP_CATEGORY4,0x2A6F14C2,packTOC_xga.dat,pack3_xga,0x21FF0291,0x0291,Power Ups,resolved
IDS_SHOP_CATEGORY4,0x2A6F14C2,packTOC_xga.dat,pack4_xga,0x21FF05B9,0x05B9,Power Ups,resolved
IDS_SHOP_CATEGORY4,0x2A6F14C2,packTOC_xga.dat,pack5_xga,0x21FF0422,0x0422,Power Ups,resolved
IDS_SHOP_CATEGORY4,0x2A6F14C2,packTOC_xga.dat,pack7_xga,0x21FF01F0,0x01F0,Power Ups,resolved
IDS_SHOP_CATEGORY4,0x2A6F14C2,packTOC_xga.dat,pack9_xga,0x21FF01D3,0x01D3,Power Ups,resolved
IDS_SHOP_COMMON,0xE66D3E74,packTOC_xga.dat,pack0_core_xga,0x21FF02A0,0x02A0,Ω%i,resolved
IDS_SHOP_CONVERT,0x66D15CC5,packTOC_xga.dat,pack0_core_xga,0x21FF029E,0x029E,Convert,resolved
IDS_SHOP_EQUIP,0xAF612BBC,packTOC_xga.dat,pack0_core_xga,0x21FF029B,0x029B,Equip,resolved
IDS_SHOP_EQUIP,0xAF612BBC,packTOC_xga.dat,pack1_xga,0x21FF0273,0x0273,Equip,resolved
IDS_SHOP_EQUIP,0xAF612BBC,packTOC_xga.dat,pack3_xga,0x21FF028D,0x028D,Equip,resolved
IDS_SHOP_EQUIP,0xAF612BBC,packTOC_xga.dat,pack4_xga,0x21FF05B5,0x05B5,Equip,resolved
IDS_SHOP_EQUIP,0xAF612BBC,packTOC_xga.dat,pack5_xga,0x21FF041E,0x041E,Equip,resolved
IDS_SHOP_EQUIP,0xAF612BBC,packTOC_xga.dat,pack7_xga,0x21FF01EC,0x01EC,Equip,resolved
IDS_SHOP_EQUIP,0xAF612BBC,packTOC_xga.dat,pack9_xga,0x21FF01CF,0x01CF,Equip,resolved
IDS_SHOP_FILTER,0xE63B37C8,packTOC_xga.dat,pack0_core_xga,0x21FF02A3,0x02A3,Filter,resolved
IDS_SHOP_FREE,0xCAC620B2,packTOC_xga.dat,pack0_core_xga,0x21FF029D,0x029D,Free!,resolved
IDS_SHOP_GOOGLE_SERVICE_FAILED_BODY,0xB823586E,packTOC_xga.dat,pack0_core_xga,0x21FF022E,0x022E,Your device currently does not support in app billing. The latest version of Android Market is required for in app purchases.,resolved
IDS_SHOP_GOOGLE_SERVICE_FAILED_TITLE,0x8224F7FE,packTOC_xga.dat,pack0_core_xga,0x21FF022D,0x022D,Unable to Purchase,resolved
IDS_SHOP_LEVEL,0xAF696860,packTOC_xga.dat,pack0_core_xga,0x21FF02BE,0x02BE,Requires Level: ,resolved
IDS_SHOP_MOMONEY_BODY,0x6B8DE625,packTOC_xga.dat,pack0_core_xga,0x21FF02C1,0x02C1,You cannot afford this item. Please visit the bank to purchase more currency.,resolved
IDS_SHOP_MOMONEY_CONV_BODY,0x68FDDCC6,packTOC_xga.dat,pack0_core_xga,0x21FF02C3,0x02C3,You do not have enough War Bucks to convert into coins!,resolved
IDS_SHOP_MOMONEY_CONV_TITLE,0x8FCBAD73,packTOC_xga.dat,pack0_core_xga,0x21FF02C2,0x02C2,Insufficient Funds!,resolved
IDS_SHOP_MOMONEY_IAP_BODY,0x59670054,packTOC_xga.dat,pack0_core_xga,0x21FF02C0,0x02C0,"The item you are trying to buy costs %s. You need an additional %s.

Tap buy to get more!",resolved
IDS_SHOP_MOMONEY_TITLE,0xBBC81343,packTOC_xga.dat,pack0_core_xga,0x21FF02BF,0x02BF,Low Funds!,resolved
IDS_SHOP_NOT_AVAILABLE_REGION_BODY_ANDROID,0xF3520868,packTOC_xga.dat,pack0_core_xga,0x21FF0228,0x0228,This item is currently not available for sale. Please try a different item.,resolved
IDS_SHOP_NOT_AVAILABLE_REGION_TITLE_ANDROID,0xDA813150,packTOC_xga.dat,pack0_core_xga,0x21FF0227,0x0227,Item Not Available,resolved
IDS_SHOP_OFFLINE_BODY,0x114DCF96,packTOC_xga.dat,pack0_core_xga,0x21FF02C5,0x02C5,"We were unable to complete your store request.
Please make sure you have internet connectivity and try again later.",resolved
IDS_SHOP_OFFLINE_TITLE,0x17CA8874,packTOC_xga.dat,pack0_core_xga,0x21FF02C4,0x02C4,Unable to Connect,resolved
IDS_SHOP_ONSALE_DAY,0xD24B96E4,packTOC_xga.dat,pack0_core_xga,0x21FF02CE,0x02CE,%i day,resolved
IDS_SHOP_ONSALE_DAYS,0x24BE6E1E,packTOC_xga.dat,pack0_core_xga,0x21FF02CF,0x02CF,%i days,resolved
IDS_SHOP_ONSALE_FEATURED,0x4B9C22A6,packTOC_xga.dat,pack0_core_xga,0x21FF02CC,0x02CC,,resolved
IDS_SHOP_ONSALE_FEATUREDD_PERCENTAGE_OFF,0x54ECFEAF,packTOC_xga.dat,,,,,not_found
IDS_SHOP_ONSALE_HOUR,0x24BEA0DF,packTOC_xga.dat,pack0_core_xga,0x21FF02D0,0x02D0,%i hour,resolved
IDS_SHOP_ONSALE_HOURS,0x4BFA0DA1,packTOC_xga.dat,pack0_core_xga,0x21FF02D1,0x02D1,%i hours,resolved
IDS_SHOP_ONSALE_LIMITED,0xDE74125F,packTOC_xga.dat,pack0_core_xga,0x21FF02CA,0x02CA,On sale! %T left!,resolved
IDS_SHOP_ONSALE_LIMITED_PERCENTAGE_OFF,0x93979D18,packTOC_xga.dat,pack0_core_xga,0x21FF02CB,0x02CB,%P off! %T left!,resolved
IDS_SHOP_ONSALE_MINUTE,0xBCF76D21,packTOC_xga.dat,pack0_core_xga,0x21FF02D2,0x02D2,%i minute,resolved
IDS_SHOP_ONSALE_MINUTES,0xDF76D248,packTOC_xga.dat,pack0_core_xga,0x21FF02D3,0x02D3,%i minutes,resolved
IDS_SHOP_ONSALE_STANDARD,0x0A8720D7,packTOC_xga.dat,pack0_core_xga,0x21FF02C8,0x02C8,On sale!,resolved
IDS_SHOP_ONSALE_STANDARD_PERCENTAGE_OFF,0xDFD8AE33,packTOC_xga.dat,pack0_core_xga,0x21FF02C9,0x02C9,On sale! %P off!,resolved
IDS_SHOP_PREVIEW,0x740A51B6,packTOC_xga.dat,pack0_core_xga,0x21FF029F,0x029F,Preview,resolved
IDS_SHOP_RARE,0xCAC772C2,packTOC_xga.dat,pack0_core_xga,0x21FF02A1,0x02A1,δ%i,resolved
IDS_SHOP_SELL,0xCAC7672B,packTOC_xga.dat,pack0_core_xga,0x21FF049C,0x049C,Sell,resolved
IDS_SHOP_SELL_PROMPT_BODY,0xE23505F5,packTOC_xga.dat,pack0_core_xga,0x21FF049E,0x049E,Are you sure you want to sell your %s for %d %s?,resolved
IDS_SHOP_SELL_PROMPT_TITLE,0x23462D4B,packTOC_xga.dat,pack0_core_xga,0x21FF049D,0x049D,Selling Item,resolved
IDS_SHOP_SORT0,0xAF76CD0C,packTOC_xga.dat,pack0_core_xga,0x21FF02BB,0x02BB,All,resolved
IDS_SHOP_SORT10,0xE76CD0EA,packTOC_xga.dat,pack0_core_xga,0x21FF02B0,0x02B0,Torso,resolved
IDS_SHOP_SORT10,0xE76CD0EA,packTOC_xga.dat,pack1_xga,0x21FF0281,0x0281,Legs,resolved
IDS_SHOP_SORT10,0xE76CD0EA,packTOC_xga.dat,pack3_xga,0x21FF029B,0x029B,Legs,resolved
IDS_SHOP_SORT10,0xE76CD0EA,packTOC_xga.dat,pack4_xga,0x21FF05C3,0x05C3,Legs,resolved
IDS_SHOP_SORT10,0xE76CD0EA,packTOC_xga.dat,pack5_xga,0x21FF042C,0x042C,Legs,resolved
IDS_SHOP_SORT10,0xE76CD0EA,packTOC_xga.dat,pack7_xga,0x21FF01FA,0x01FA,Legs,resolved
IDS_SHOP_SORT10,0xE76CD0EA,packTOC_xga.dat,pack9_xga,0x21FF01DD,0x01DD,Legs,resolved
IDS_SHOP_SORT11,0xE76CD0EB,packTOC_xga.dat,pack0_core_xga,0x21FF02B1,0x02B1,Legs,resolved
IDS_SHOP_SORT11,0xE76CD0EB,packTOC_xga.dat,pack1_xga,0x21FF0282,0x0282,Attack,resolved
IDS_SHOP_SORT11,0xE76CD0EB,packTOC_xga.dat,pack3_xga,0x21FF029C,0x029C,Attack,resolved
IDS_SHOP_SORT11,0xE76CD0EB,packTOC_xga.dat,pack4_xga,0x21FF05C4,0x05C4,Attack,resolved
IDS_SHOP_SORT11,0xE76CD0EB,packTOC_xga.dat,pack5_xga,0x21FF042D,0x042D,Attack,resolved
IDS_SHOP_SORT11,0xE76CD0EB,packTOC_xga.dat,pack7_xga,0x21FF01FB,0x01FB,Attack,resolved
IDS_SHOP_SORT11,0xE76CD0EB,packTOC_xga.dat,pack9_xga,0x21FF01DE,0x01DE,Attack,resolved
IDS_SHOP_SORT12,0xE76CD0E8,packTOC_xga.dat,pack0_core_xga,0x21FF02B2,0x02B2,Attack,resolved
IDS_SHOP_SORT12,0xE76CD0E8,packTOC_xga.dat,pack1_xga,0x21FF0283,0x0283,Buffs,resolved
IDS_SHOP_SORT12,0xE76CD0E8,packTOC_xga.dat,pack3_xga,0x21FF029D,0x029D,Buffs,resolved
IDS_SHOP_SORT12,0xE76CD0E8,packTOC_xga.dat,pack4_xga,0x21FF05C5,0x05C5,Buffs,resolved
IDS_SHOP_SORT12,0xE76CD0E8,packTOC_xga.dat,pack5_xga,0x21FF042E,0x042E,Buffs,resolved
IDS_SHOP_SORT12,0xE76CD0E8,packTOC_xga.dat,pack7_xga,0x21FF01FC,0x01FC,Buffs,resolved
IDS_SHOP_SORT12,0xE76CD0E8,packTOC_xga.dat,pack9_xga,0x21FF01DF,0x01DF,Buffs,resolved
